City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Country,Date
278,Hay River,60.8156,-115.7999,6.78,78,90,4.61,light snow,CA,2021-12-11 20:26:25
279,Sakakah,29.9697,40.2064,56.77,40,100,8.86,overcast clouds,SA,2021-12-11 20:26:26
280,Los Alamos,35.8881,-106.307,39.02,28,1,4.0,clear sky,US,2021-12-11 20:26:26
281,Rancho Santa Margarita,33.6409,-117.6031,67.28,39,19,1.01,few clouds,US,2021-12-11 20:26:27
282,Bilibino,68.0546,166.4372,-41.51,100,46,3.18,scattered clouds,RU,2021-12-11 20:26:27
283,Jiangyou,31.7667,104.7167,47.28,79,56,2.71,broken clouds,CN,2021-12-11 20:26:27
284,Porbandar,21.6422,69.6093,73.29,48,0,10.27,clear sky,IN,2021-12-11 20:26:27
285,Marsa Matruh,31.3525,27.2453,62.56,52,52,9.22,broken clouds,EG,2021-12-11 20:26:28
286,Kanchanaburi,14.6333,99.1,68.31,86,1,3.65,clear sky,TH,2021-12-11 20:26:28
287,Sitka,57.0531,-135.33,30.09,86,75,0.0,light snow,US,2021-12-11 20:26:28
288,Chuy,-33.6971,-53.4616,71.65,61,3,11.03,clear sky,UY,2021-12-11 20:26:29
289,Mackay,-21.15,149.2,74.05,94,81,6.91,broken clouds,AU,2021-12-11 20:26:29
290,Verkhnevilyuysk,63.4453,120.3167,-23.64,98,98,4.29,overcast clouds,RU,2021-12-11 20:26:29
291,Quelimane,-17.8786,36.8883,82.35,74,0,19.57,clear sky,MZ,2021-12-11 20:26:30
292,College,64.8569,-147.8028,-0.42,76,90,11.5,mist,US,2021-12-11 20:26:30
293,Vao,-22.6667,167.4833,78.71,87,100,17.83,overcast clouds,NC,2021-12-11 20:26:30
294,Gamba,-2.65,10.0,75.51,96,100,1.61,moderate rain,GA,2021-12-11 20:26:31
295,Poronaysk,49.2167,143.1167,25.43,91,99,5.73,overcast clouds,RU,2021-12-11 20:26:31
296,Probolinggo,-7.7543,113.2159,76.86,86,68,6.51,broken clouds,ID,2021-12-11 20:26:31
297,Cabo San Lucas,22.8909,-109.9124,81.7,63,20,4.0,few clouds,MX,2021-12-11 20:23:29
298,Koslan,63.4564,48.8989,9.46,86,99,8.72,overcast clouds,RU,2021-12-11 20:26:32
299,Karpinsk,59.7654,60.0085,1.94,93,58,3.58,broken clouds,RU,2021-12-11 20:26:32
300,Alanya,36.5438,31.9998,55.53,59,31,4.9,scattered clouds,TR,2021-12-11 20:26:32
301,Ulkan,57.243,107.3223,5.79,95,100,9.86,light snow,RU,2021-12-11 20:26:33
302,Panorama,40.5878,23.0315,52.9,89,75,1.01,broken clouds,GR,2021-12-11 20:26:33
303,Miri,4.4148,114.0089,75.34,100,40,0.0,scattered clouds,MY,2021-12-11 20:26:33
304,Biak,-0.9131,122.8766,76.96,83,97,3.22,overcast clouds,ID,2021-12-11 20:26:34
305,Serowe,-22.3833,26.7167,79.43,41,90,5.59,overcast clouds,BW,2021-12-11 20:26:34
306,Lata,40.1629,-8.3327,53.35,95,24,2.08,few clouds,PT,2021-12-11 20:26:34
307,Port Blair,11.6667,92.75,79.65,76,23,11.45,few clouds,IN,2021-12-11 20:26:35
308,Mocuba,-16.8392,36.9856,78.15,69,1,6.29,clear sky,MZ,2021-12-11 20:26:35
309,Labuan,5.2767,115.2417,75.56,100,20,0.0,few clouds,MY,2021-12-11 20:26:36
310,Mount Pleasant,32.7941,-79.8626,79.3,67,1,1.01,clear sky,US,2021-12-11 20:26:36
311,Ivybridge,50.3904,-3.9191,54.57,97,97,10.8,overcast clouds,GB,2021-12-11 20:27:36
312,Tessalit,20.1986,1.0114,71.6,10,2,9.48,clear sky,ML,2021-12-11 20:27:37
313,Cap Malheureux,-19.9842,57.6142,79.47,69,81,8.99,light rain,MU,2021-12-11 20:27:37
314,Kyzyl-Suu,42.3414,78.0056,23.14,50,82,8.28,broken clouds,KG,2021-12-11 20:27:37
315,Rocha,-34.4833,-54.3333,75.87,51,20,11.18,few clouds,UY,2021-12-11 20:27:38
316,Sao Francisco,-15.9486,-44.8644,79.52,84,99,3.69,light rain,BR,2021-12-11 20:23:18
317,Kichera,55.9375,110.0997,1.81,95,100,2.04,light snow,RU,2021-12-11 20:27:38
318,Bambous Virieux,-20.3428,57.7575,79.21,78,40,10.36,light rain,MU,2021-12-11 20:27:38
319,Wenzhou,27.9994,120.6668,55.83,82,0,2.26,clear sky,CN,2021-12-11 20:27:38
320,Adre,13.4667,22.2,73.4,19,0,9.42,clear sky,TD,2021-12-11 20:27:39
321,Cockburn Town,21.4612,-71.1419,82.36,65,40,17.27,scattered clouds,TC,2021-12-11 20:27:39
322,Divnogorsk,55.9594,92.3619,25.29,94,100,8.25,light snow,RU,2021-12-11 20:27:39
323,Saskylakh,71.9167,114.0833,-40.11,100,100,2.06,overcast clouds,RU,2021-12-11 20:27:40
324,Souillac,-20.5167,57.5167,79.36,78,40,10.36,light rain,MU,2021-12-11 20:27:40
325,Hamilton,39.1834,-84.5333,41.99,69,90,1.01,overcast clouds,US,2021-12-11 20:27:40
326,Carlsbad,33.1581,-117.3506,70.68,38,1,1.99,clear sky,US,2021-12-11 20:27:40
327,Manlleu,42.0023,2.2848,47.79,92,100,3.0,overcast clouds,ES,2021-12-11 20:27:41
328,Kwinana,-32.25,115.7667,61.81,75,93,1.99,overcast clouds,AU,2021-12-11 20:27:41
329,Kaeo,-35.1,173.7833,71.33,96,100,5.99,heavy intensity rain,NZ,2021-12-11 20:27:41
330,Kenai,60.5544,-151.2583,12.25,77,75,13.8,mist,US,2021-12-11 20:27:42
331,Manadhoo,5.7667,73.3833,81.81,75,99,10.76,overcast clouds,MV,2021-12-11 20:27:42
332,Correntina,-13.3433,-44.6367,79.56,81,78,2.77,broken clouds,BR,2021-12-11 20:27:42
333,Airai,-8.9266,125.4092,61.81,90,100,0.78,overcast clouds,TL,2021-12-11 20:27:43
334,Yarmouth,41.7057,-70.2286,62.58,97,90,17.27,mist,US,2021-12-11 20:27:43
335,Jinchang,38.4953,102.1739,23.22,44,0,1.36,clear sky,CN,2021-12-11 20:27:43
336,Longyearbyen,78.2186,15.6401,30.04,59,75,10.36,broken clouds,SJ,2021-12-11 20:27:44
337,Payo,-3.7508,103.6372,71.6,99,100,2.1,overcast clouds,ID,2021-12-11 20:27:44
338,Linxia,35.6003,103.2064,21.36,88,100,3.47,overcast clouds,CN,2021-12-11 20:27:44
339,Heihe,50.2441,127.4902,9.18,93,100,10.09,overcast clouds,CN,2021-12-11 20:27:45
340,Huarmey,-10.0681,-78.1522,72.37,74,28,12.8,scattered clouds,PE,2021-12-11 20:27:45
341,Zheleznodorozhnyy,55.7503,38.0042,9.36,92,69,7.25,broken clouds,RU,2021-12-11 20:26:54
342,Teya,60.3778,92.6267,10.45,92,100,6.22,overcast clouds,RU,2021-12-11 20:27:46
343,Komsomolskiy,40.4272,71.7189,35.02,44,7,9.22,clear sky,UZ,2021-12-11 20:27:46
344,Grand Gaube,-20.0064,57.6608,79.38,69,78,8.99,light rain,MU,2021-12-11 20:27:46
345,Willowmore,-33.2926,23.4895,62.58,72,3,11.05,clear sky,ZA,2021-12-11 20:27:46
346,Zhigalovo,54.8097,105.1578,3.83,97,100,3.74,overcast clouds,RU,2021-12-11 20:27:47
347,Chokurdakh,70.6333,147.9167,-48.41,100,78,2.48,broken clouds,RU,2021-12-11 20:27:47
348,Lavrentiya,65.5833,-171.0,-14.71,86,13,8.55,few clouds,RU,2021-12-11 20:27:47
349,Zavitinsk,50.1167,129.45,9.32,96,100,5.08,light snow,RU,2021-12-11 20:27:48
350,Khartoum,15.5518,32.5324,81.01,32,0,9.91,clear sky,SD,2021-12-11 20:27:48
351,Plettenberg Bay,-34.0527,23.3716,64.2,79,100,6.02,overcast clouds,ZA,2021-12-11 20:27:48
352,Margate,51.3813,1.3862,49.96,89,100,4.0,light rain,GB,2021-12-11 20:27:48
353,Paysandu,-32.3214,-58.0756,90.61,19,53,2.37,broken clouds,UY,2021-12-11 20:27:49
354,Moryakovskiy Zaton,56.6956,84.6467,16.68,94,100,6.71,overcast clouds,RU,2021-12-11 20:27:49
355,Morondava,-20.2833,44.2833,80.28,75,56,2.62,broken clouds,MG,2021-12-11 20:27:49
356,Palauig,15.435,119.9045,78.62,75,100,3.58,overcast clouds,PH,2021-12-11 20:28:50
357,Praia Da Vitoria,38.7333,-27.0667,65.75,88,40,25.28,scattered clouds,PT,2021-12-11 20:28:50
358,Rio Grande,-32.035,-52.0986,77.11,65,11,11.9,few clouds,BR,2021-12-11 20:26:40
359,Dunedin,-45.8742,170.5036,53.8,57,31,1.99,scattered clouds,NZ,2021-12-11 20:28:50
360,Westerland,54.9079,8.3033,33.94,93,20,4.61,few clouds,DE,2021-12-11 20:28:51
361,Vardo,70.3705,31.1107,28.62,81,49,14.32,scattered clouds,NO,2021-12-11 20:28:51
362,Najran,17.4924,44.1277,52.45,49,8,1.72,clear sky,SA,2021-12-11 20:28:51
363,Pilar,-9.5972,-35.9567,82.33,65,36,12.41,scattered clouds,BR,2021-12-11 20:28:52
364,Hofn,64.2539,-15.2082,42.87,86,100,24.43,overcast clouds,IS,2021-12-11 20:28:52
365,Tallahassee,30.4383,-84.2807,82.49,84,100,1.01,overcast clouds,US,2021-12-11 20:28:47
366,Laurel,39.0993,-76.8483,69.73,79,90,1.99,overcast clouds,US,2021-12-11 20:28:53
367,Baishishan,43.5833,127.5667,13.87,85,98,9.4,overcast clouds,CN,2021-12-11 20:28:53
368,Camacha,33.0833,-16.3333,62.53,82,40,9.22,scattered clouds,PT,2021-12-11 20:28:53
369,Gimli,50.6336,-96.9907,24.82,58,57,12.66,broken clouds,CA,2021-12-11 20:28:54
370,Qasigiannguit,68.8193,-51.1922,19.65,81,100,5.5,overcast clouds,GL,2021-12-11 20:28:54
371,Tigil,57.8,158.6667,10.42,91,100,5.03,overcast clouds,RU,2021-12-11 20:28:54
372,Marmande,44.5,0.1667,48.76,96,100,2.42,overcast clouds,FR,2021-12-11 20:28:54
373,Mathathane,-22.2687,28.7495,86.41,31,65,6.51,broken clouds,BW,2021-12-11 20:28:55
374,Bogande,12.9714,-0.1436,80.06,16,35,8.41,scattered clouds,BF,2021-12-11 20:28:55
375,Yulara,-25.2406,130.9889,75.04,25,100,8.05,overcast clouds,AU,2021-12-11 20:28:55
376,Maridi,4.9158,29.4742,81.73,30,27,6.85,scattered clouds,SS,2021-12-11 20:28:56
377,Herat,34.5,62.0,41.99,47,3,6.82,clear sky,AF,2021-12-11 20:26:11
378,Devgarh,25.5333,73.9,57.47,39,100,5.99,overcast clouds,IN,2021-12-11 20:28:56
379,America Dourada,-11.4553,-41.4361,75.78,83,85,9.28,overcast clouds,BR,2021-12-11 20:28:56
380,Eirunepe,-6.6603,-69.8736,83.66,68,86,3.04,overcast clouds,BR,2021-12-11 20:28:56
381,Karaman,37.0833,33.25,43.3,72,100,14.05,overcast clouds,TR,2021-12-11 20:28:57
382,Loralai,30.3705,68.598,44.76,25,96,1.05,overcast clouds,PK,2021-12-11 20:28:57
383,Altamont,42.2068,-121.7372,41.4,51,90,5.99,overcast clouds,US,2021-12-11 20:28:57
384,Paita,-5.0892,-81.1144,77.56,77,97,12.73,overcast clouds,PE,2021-12-11 20:28:58
385,Leeton,-34.5667,146.4,62.51,63,75,8.05,broken clouds,AU,2021-12-11 20:28:58
386,Mount Isa,-20.7333,139.5,65.97,27,0,0.0,clear sky,AU,2021-12-11 20:28:58
387,Elizabeth City,36.2946,-76.2511,77.05,77,1,3.0,clear sky,US,2021-12-11 20:28:59
388,Kasongo-Lunda,-6.4667,16.8167,72.12,98,100,0.65,overcast clouds,CD,2021-12-11 20:28:59
389,Xianshuigu,38.985,117.3828,33.8,27,0,22.37,clear sky,CN,2021-12-11 20:28:59
390,Victor Harbor,-35.5667,138.6167,69.91,60,8,7.94,clear sky,AU,2021-12-11 20:29:00
391,Cotonou,6.3654,2.4183,84.18,79,20,8.05,few clouds,BJ,2021-12-11 20:24:36
392,Samarai,-10.6167,150.6667,81.09,79,40,11.12,scattered clouds,PG,2021-12-11 20:29:00
393,Solnechnyy,50.7214,136.6319,14.58,96,100,2.73,overcast clouds,RU,2021-12-11 20:29:01
394,Corrientes,-27.4806,-58.8341,78.76,61,0,9.22,clear sky,AR,2021-12-11 20:29:01
395,Hervey Bay,-25.2986,152.8535,74.03,70,7,16.24,clear sky,AU,2021-12-11 20:29:01
396,Mazamari,-11.3258,-74.5308,88.41,50,98,3.15,overcast clouds,PE,2021-12-11 20:29:02
397,Fairview,40.8126,-73.999,66.58,83,90,4.61,overcast clouds,US,2021-12-11 20:29:03
398,San Luis,-33.295,-66.3356,87.19,27,0,4.43,clear sky,AR,2021-12-11 20:27:03
399,Matara,5.9485,80.5353,76.3,87,89,10.0,overcast clouds,LK,2021-12-11 20:29:03
400,Touros,-5.1989,-35.4608,83.3,69,14,15.52,few clouds,BR,2021-12-11 20:29:03
401,Grindavik,63.8424,-22.4338,41.47,93,75,19.57,broken clouds,IS,2021-12-11 20:29:04
402,Zhanaozen,43.3,52.8,36.77,80,35,9.22,scattered clouds,KZ,2021-12-11 20:29:04
403,Yerbogachen,61.2767,108.0108,-11.29,97,100,5.55,overcast clouds,RU,2021-12-11 20:30:04
404,Salinopolis,-0.6136,-47.3561,82.17,77,43,11.81,scattered clouds,BR,2021-12-11 20:30:04
405,Lompoc,34.6391,-120.4579,66.69,49,1,3.44,clear sky,US,2021-12-11 20:26:05
406,Bayir,37.2687,28.2167,59.52,90,99,18.01,overcast clouds,TR,2021-12-11 20:30:05
407,Katangli,51.7102,143.2326,15.42,98,91,7.02,overcast clouds,RU,2021-12-11 20:30:05
408,Clyde River,70.4692,-68.5914,-3.77,84,75,10.36,broken clouds,CA,2021-12-11 20:30:06
409,Kuala Terengganu,5.3302,103.1408,80.55,78,20,6.91,few clouds,MY,2021-12-11 20:30:06
410,Olinda,-8.0089,-34.8553,83.93,65,40,8.05,scattered clouds,BR,2021-12-11 20:30:06
411,Cuxhaven,53.8718,8.6909,38.97,86,100,9.91,overcast clouds,DE,2021-12-11 20:30:07
412,Deputatskiy,69.3,139.9,-25.56,100,99,1.83,overcast clouds,RU,2021-12-11 20:30:07
413,Nago,26.5881,127.9761,64.56,58,9,6.58,clear sky,JP,2021-12-11 20:30:07
414,Sliedrecht,51.8167,4.7667,43.05,93,100,5.01,overcast clouds,NL,2021-12-11 20:30:08
415,Bud,39.447,-86.1758,39.15,72,70,19.1,broken clouds,US,2021-12-11 20:30:08
416,Kathmandu,27.7167,85.3167,46.62,93,20,2.3,few clouds,NP,2021-12-11 20:29:08
417,Brandon,27.9378,-82.2859,86.32,70,1,1.01,haze,US,2021-12-11 20:26:35
418,Djambala,-2.5447,14.7533,69.46,92,100,2.08,overcast clouds,CG,2021-12-11 20:30:08
419,Comodoro Rivadavia,-45.8667,-67.5,58.86,72,75,29.93,light rain,AR,2021-12-11 20:30:08
420,Moron,-34.6534,-58.6198,89.02,45,65,1.99,broken clouds,AR,2021-12-11 20:30:09
421,Karratha,-20.7377,116.8463,90.66,25,45,17.92,scattered clouds,AU,2021-12-11 20:30:09
422,Saint-Francois,46.4154,3.9054,33.67,96,90,2.3,fog,FR,2021-12-11 20:30:09
423,Sayyan,15.1718,44.3244,43.81,54,0,4.81,clear sky,YE,2021-12-11 20:30:10
424,Pangody,65.85,74.4859,-11.22,98,36,8.25,scattered clouds,RU,2021-12-11 20:30:10
425,Erzin,36.9559,36.2,54.12,63,5,8.34,clear sky,TR,2021-12-11 20:30:10
426,Anloga,5.7947,0.8973,84.42,80,98,10.67,overcast clouds,GH,2021-12-11 20:30:11
427,Nanortalik,60.1432,-45.2371,27.19,80,100,24.94,overcast clouds,GL,2021-12-11 20:30:11
428,Cuenca,-2.8833,-78.9833,64.53,72,75,19.57,light rain,EC,2021-12-11 20:27:26
429,Hope,33.6671,-93.5916,50.23,39,100,8.7,overcast clouds,US,2021-12-11 20:30:11
430,Podor,16.6527,-14.9587,83.55,11,56,9.35,broken clouds,MR,2021-12-11 20:30:12
431,Thinadhoo,0.5333,72.9333,80.92,76,57,5.79,broken clouds,MV,2021-12-11 20:30:12
432,Paraiso,9.8383,-83.8656,76.96,60,12,3.85,few clouds,CR,2021-12-11 20:30:12
433,Shelburne,44.0787,-80.2041,57.09,82,100,30.13,overcast clouds,CA,2021-12-11 20:26:16
434,Zhezkazgan,47.8043,67.7144,30.22,94,100,3.94,overcast clouds,KZ,2021-12-11 20:30:13
435,Jaguey Grande,22.5269,-81.1286,84.85,40,1,7.65,clear sky,CU,2021-12-11 20:30:13
436,Novyy Urengoy,66.0833,76.6333,-11.83,98,56,9.28,broken clouds,RU,2021-12-11 20:30:13
437,Halifax,44.6453,-63.5724,48.25,97,100,7.0,light rain,CA,2021-12-11 20:25:55
438,Muros,42.7762,-9.0603,58.84,93,99,1.83,overcast clouds,ES,2021-12-11 20:30:14
439,Maragogi,-9.0122,-35.2225,80.51,72,16,10.85,few clouds,BR,2021-12-11 20:28:35
440,Dudinka,69.4058,86.1778,-33.36,95,97,4.14,overcast clouds,RU,2021-12-11 20:30:14
441,Onega,63.9061,38.1404,14.25,85,100,8.21,overcast clouds,RU,2021-12-11 20:30:14
442,Kalabo,-14.97,22.6814,76.19,48,97,5.68,overcast clouds,ZM,2021-12-11 20:30:15
443,San-Pedro,4.7485,-6.6363,80.22,82,20,8.1,few clouds,CI,2021-12-11 20:30:15
444,Hue,16.4667,107.6,69.91,100,75,4.61,mist,VN,2021-12-11 20:29:11
445,Viedma,-40.8135,-62.9967,78.42,48,96,6.4,overcast clouds,AR,2021-12-11 20:30:15
446,Paka,4.6374,103.4368,76.93,94,85,3.44,overcast clouds,MY,2021-12-11 20:30:16
447,Ginir,7.1333,40.7,55.51,39,1,5.32,clear sky,ET,2021-12-11 20:30:16
448,Saint-Leu,-21.15,55.2833,77.83,74,99,5.53,overcast clouds,RE,2021-12-11 20:30:16
449,Lapeer,43.0514,-83.3188,40.55,70,90,25.32,overcast clouds,US,2021-12-11 20:31:17
450,Evensk,61.95,159.2333,-9.51,70,26,10.25,scattered clouds,RU,2021-12-11 20:31:17
451,Cayenne,4.9333,-52.3333,78.84,89,0,5.99,moderate rain,GF,2021-12-11 20:28:25
452,Yarada,17.65,83.2667,77.32,83,40,3.44,mist,IN,2021-12-11 20:31:17
453,Chekhov,55.1431,37.4711,9.95,92,56,6.96,broken clouds,RU,2021-12-11 20:31:17
454,Raudeberg,61.9875,5.1352,38.95,75,100,4.0,overcast clouds,NO,2021-12-11 20:31:18
455,Lucapa,-8.4192,20.7447,66.11,95,100,1.81,overcast clouds,AO,2021-12-11 20:31:18
456,Chapais,49.7834,-74.8492,22.78,92,100,16.4,light snow,CA,2021-12-11 20:31:18
457,Kilmallock,52.4,-8.5772,52.75,94,100,1.99,overcast clouds,IE,2021-12-11 20:31:19
458,Anchorage,61.2181,-149.9003,12.52,63,90,4.61,overcast clouds,US,2021-12-11 20:31:19
459,Freeport,40.6576,-73.5832,66.22,86,90,13.0,fog,US,2021-12-11 20:31:19
460,Teknaf,20.8624,92.3058,68.2,54,0,9.24,clear sky,BD,2021-12-11 20:31:20
461,Dingle,10.9995,122.6711,75.24,94,40,8.16,scattered clouds,PH,2021-12-11 20:31:20
462,Gondanglegi,-7.7479,112.0132,74.97,91,97,6.13,overcast clouds,ID,2021-12-11 20:31:20
463,Shieli,44.1667,66.75,41.95,81,92,8.37,moderate rain,KZ,2021-12-11 20:31:21
464,Borogontsy,62.6683,131.1683,-22.0,100,98,2.57,overcast clouds,RU,2021-12-11 20:31:21
465,Ocos,14.5094,-92.1933,95.5,69,1,9.22,clear sky,GT,2021-12-11 20:31:21
466,Tiarei,-17.5333,-149.3333,86.02,75,73,8.7,light rain,PF,2021-12-11 20:31:22
467,Fortuna,40.5982,-124.1573,48.92,75,90,3.0,light rain,US,2021-12-11 20:31:22
468,Hohhot,40.8106,111.6522,12.49,44,0,11.18,clear sky,CN,2021-12-11 20:31:22
469,Balad,34.0164,44.1453,54.59,42,3,9.06,clear sky,IQ,2021-12-11 20:31:22
470,Pak Thong Chai,14.7226,102.0251,62.6,80,9,3.38,clear sky,TH,2021-12-11 20:31:23
471,Saint-Pierre,-21.3393,55.4781,78.44,79,0,4.61,clear sky,RE,2021-12-11 20:31:23
472,Acarau,-2.8856,-40.12,81.61,74,2,17.4,clear sky,BR,2021-12-11 20:31:23
473,Livingston,55.9029,-3.5226,50.36,89,90,10.36,overcast clouds,GB,2021-12-11 20:30:38
474,Naron,43.5167,-8.1528,57.04,87,100,4.21,overcast clouds,ES,2021-12-11 20:27:18
475,Reutlingen,48.4914,9.2043,37.65,84,99,1.01,overcast clouds,DE,2021-12-11 20:31:24
476,Tuensang,26.2833,94.8333,50.9,95,1,2.77,clear sky,IN,2021-12-11 20:31:24
477,Yichun,47.7,128.9,16.39,95,100,3.53,snow,CN,2021-12-11 20:31:24
478,Pomerode,-26.7406,-49.1769,84.52,72,99,2.62,overcast clouds,BR,2021-12-11 20:27:03
479,San Lorenzo,-25.3333,-57.5333,90.54,46,75,8.05,broken clouds,PY,2021-12-11 20:31:25
480,Tabuk,17.4189,121.4443,71.38,93,99,4.03,overcast clouds,PH,2021-12-11 20:31:25
481,Aksarayskiy,46.7924,48.0119,28.35,72,0,7.36,clear sky,RU,2021-12-11 20:31:25
482,Urengoy,65.9667,78.3667,-12.37,98,49,9.48,scattered clouds,RU,2021-12-11 20:31:26
483,Monte Alegre,-2.0078,-54.0692,84.43,68,98,4.12,overcast clouds,BR,2021-12-11 20:31:26
484,Sao Jose Da Coroa Grande,-8.8978,-35.1478,79.38,75,17,10.49,few clouds,BR,2021-12-11 20:31:26
485,Atbasar,51.8,68.3333,13.44,85,100,13.18,overcast clouds,KZ,2021-12-11 20:31:27
486,Mayo,38.8876,-76.5119,71.58,81,90,5.01,overcast clouds,US,2021-12-11 20:31:27
487,Severo-Yeniseyskiy,60.3725,93.0408,7.52,93,100,7.29,overcast clouds,RU,2021-12-11 20:31:27
488,Kangaatsiaq,68.3065,-53.4641,22.89,81,100,3.33,overcast clouds,GL,2021-12-11 20:31:27
489,Broome,42.2506,-75.833,58.48,78,90,1.99,overcast clouds,US,2021-12-11 20:31:28
490,El Jicaro,14.9167,-89.9,94.53,33,0,2.64,clear sky,GT,2021-12-11 20:31:28
491,Alice Springs,-23.7,133.8833,60.35,55,0,0.0,clear sky,AU,2021-12-11 20:31:17
492,Palora,-1.7,-77.9333,80.58,92,100,1.39,moderate rain,EC,2021-12-11 20:31:28
493,Nazira,26.9167,94.7333,58.98,92,0,1.99,clear sky,IN,2021-12-11 20:31:29
494,Abu Samrah,35.3029,37.1841,54.07,55,0,7.83,clear sky,SY,2021-12-11 20:31:29
495,Nanning,22.8167,108.3167,63.05,66,100,1.5,overcast clouds,CN,2021-12-11 20:31:29
496,Iranshahr,27.2025,60.6848,55.74,26,0,4.61,clear sky,IR,2021-12-11 20:31:30
497,Goundam,16.4145,-3.6708,75.25,8,33,8.68,scattered clouds,ML,2021-12-11 20:32:30
498,Bandarbeyla,9.4942,50.8122,77.0,80,36,22.48,light rain,SO,2021-12-11 20:32:30
499,Mount Gambier,-37.8333,140.7667,51.71,87,14,8.05,few clouds,AU,2021-12-11 20:31:40
500,Zvishavane,-20.3267,30.0665,77.29,31,50,3.62,scattered clouds,ZW,2021-12-11 20:32:31
501,Linqiong,30.4159,103.4609,46.22,82,100,3.42,overcast clouds,CN,2021-12-11 20:32:31
502,Makat,47.6469,53.3463,29.3,63,1,13.0,clear sky,KZ,2021-12-11 20:32:31
503,Kayseri,38.737,35.4968,32.02,93,39,0.0,mist,TR,2021-12-11 20:32:32
504,Nisia Floresta,-6.0911,-35.2086,83.21,71,9,10.2,clear sky,BR,2021-12-11 20:32:32
505,Gribanovskiy,51.4579,41.9764,24.66,73,62,7.14,broken clouds,RU,2021-12-11 20:32:32
506,Conceicao Da Barra,-18.5933,-39.7322,75.74,81,3,6.35,clear sky,BR,2021-12-11 20:32:33
507,Thaba-Tseka,-29.522,28.6084,54.77,82,100,6.26,light rain,LS,2021-12-11 20:32:33
508,Reconquista,-29.15,-59.65,91.89,30,36,5.37,scattered clouds,AR,2021-12-11 20:30:11
509,Luderitz,-26.6481,15.1594,61.03,84,0,12.33,clear sky,NA,2021-12-11 20:32:33
510,Tutoia,-2.7619,-42.2744,87.78,80,8,14.76,clear sky,BR,2021-12-11 20:32:33
511,Kiruna,67.8557,20.2251,11.32,92,90,0.0,light snow,SE,2021-12-11 20:30:36
512,Korla,41.7597,86.1469,20.95,75,6,2.59,clear sky,CN,2021-12-11 20:32:34
513,Liliani,32.2065,72.9537,56.03,19,100,3.31,overcast clouds,PK,2021-12-11 20:32:34
514,Terrace,54.5163,-128.6035,34.43,93,75,18.41,light shower snow,CA,2021-12-11 20:32:34
515,Tura,25.5198,90.2201,55.42,56,0,3.89,clear sky,IN,2021-12-11 20:32:35
516,Chicama,-7.8447,-79.1469,64.94,65,47,10.47,scattered clouds,PE,2021-12-11 20:32:35
517,Bonavista,48.6499,-53.1147,32.11,85,79,13.89,broken clouds,CA,2021-12-11 20:32:35
518,Berbera,10.4396,45.0143,76.77,74,5,8.34,clear sky,SO,2021-12-11 20:32:35
519,Arona,28.0996,-16.681,61.11,64,20,1.99,few clouds,ES,2021-12-11 20:32:36
520,Ola,59.5833,151.2833,12.72,83,100,11.97,overcast clouds,RU,2021-12-11 20:32:36
521,Massaguet,12.4755,15.4365,77.04,15,3,9.86,clear sky,TD,2021-12-11 20:32:36
522,Marulanda,5.2839,-75.2602,57.29,95,100,1.28,overcast clouds,CO,2021-12-11 20:32:37
523,Santa Rita,-7.1139,-34.9781,84.87,65,20,11.5,few clouds,BR,2021-12-11 20:32:37
524,Lodingen,68.414,15.9951,32.34,79,100,15.01,light snow,NO,2021-12-11 20:32:37
525,Kapoeta,4.7717,33.5903,81.97,23,3,11.56,clear sky,SS,2021-12-11 20:32:38
526,Takoradi,4.8845,-1.7554,80.74,83,42,8.14,scattered clouds,GH,2021-12-11 20:32:38
527,Aksarka,66.5606,67.7975,-4.49,99,96,4.12,overcast clouds,RU,2021-12-11 20:32:38
528,Mantua,45.1667,10.7833,40.44,88,0,4.0,clear sky,IT,2021-12-11 20:32:39
529,Portland,45.5234,-122.6762,49.08,93,90,3.0,moderate rain,US,2021-12-11 20:32:39
530,Lanxi,29.2195,119.477,54.3,76,95,2.98,overcast clouds,CN,2021-12-11 20:32:39
531,Tonj,7.2737,28.6822,82.08,32,81,4.45,broken clouds,SS,2021-12-11 20:32:40
532,Aspindza,41.5739,43.2483,33.31,54,67,6.11,broken clouds,GE,2021-12-11 20:32:40
533,Martapura,-3.4167,114.85,77.09,94,90,3.44,overcast clouds,ID,2021-12-11 20:32:40
534,Hambantota,6.1241,81.1185,79.02,75,83,15.59,broken clouds,LK,2021-12-11 20:32:41
535,Mansa,29.9833,75.3833,56.75,25,100,2.21,overcast clouds,IN,2021-12-11 20:32:41
536,Estelle,29.8458,-90.1067,71.06,68,75,12.66,broken clouds,US,2021-12-11 20:32:41
537,Acapulco,16.8634,-99.8901,87.62,66,20,9.22,few clouds,MX,2021-12-11 20:32:42
538,Kalmunai,7.4167,81.8167,79.48,79,24,8.57,few clouds,LK,2021-12-11 20:32:42
539,Mackenzie,55.2999,-123.1698,23.22,86,90,6.91,overcast clouds,CA,2021-12-11 20:32:42
540,Areia Branca,-4.9561,-37.1369,88.0,75,3,21.52,clear sky,BR,2021-12-11 20:30:15
541,San Rafael,-34.6177,-68.3301,88.93,25,16,16.28,few clouds,AR,2021-12-11 20:29:39
